dw_date,2020,2021,2022,2023,2024,2025,20-yr avg.
02/15/2050,673.82,664.94,665.82,638.11,644.55,,672.1735
02/16/2050,673.95,662.36,665.56,637.76,644.27,,672.0645
02/17/2050,673.94,659.12,665.46,637.51,644.09,,671.988
02/18/2050,673.72,655.67,665.22,638.02,644.1,,671.9375
02/19/2050,673.48,652.21,664.97,638.33,643.66,,671.8805
02/20/2050,673.42,654.06,665.01,638.09,642.77,,671.9035000000001
02/21/2050,673.51,655.66,664.93,637.21,642.47,,671.8990000000001
02/22/2050,673.69,656.13,664.29,637.18,642.12,,671.8340000000001
02/23/2050,673.78,657.06,663.66,636.9,641.85,,671.911
02/24/2050,673.51,658.22,662.81,636.71,641.95,,671.9440000000001
02/25/2050,673.46,659.14,662.57,636.88,642.02,,671.894
02/26/2050,673.11,659.8,662.57,637.31,641.48,,671.7284999999998
02/27/2050,673.01,660.66,662.69,636.8,642.1,,671.6975
02/28/2050,672.81,661.04,661.86,636.29,641.87,,671.6720000000001
02/29/2050,672.75,,,,641.19,,671.0160000000001
03/01/2050,672.66,660.9,661.58,635.98,641.29,,671.6
03/02/2050,672.59,661.06,660.89,635.55,641.89,,671.4709999999999
03/03/2050,672.39,661.28,660.34,635.92,642.42,,671.3859999999999
03/04/2050,672.34,661.13,659.94,636.2,641.95,,671.2555
03/05/2050,672.25,661.23,658.99,636.51,641.41,,671.126
03/06/2050,672.52,661.22,658.72,636.09,641.18,,671.02
03/07/2050,672.51,661.16,658.01,635.67,641.02,,670.927
03/08/2050,672.57,660.93,658.53,635.58,640.76,,670.9649999999999
03/09/2050,672.32,660.65,658.55,635.18,641.0,,671.0215000000001
03/10/2050,672.26,660.2,658.91,634.5,641.14,,671.1315000000001
03/11/2050,672.09,660.17,658.84,634.79,640.97,,671.213
03/12/2050,671.99,660.58,658.9,634.97,640.45,,671.4215
03/13/2050,671.55,660.66,659.38,634.28,640.04,,671.5694999999998
03/14/2050,671.32,661.46,659.14,634.0,639.6,,671.5685000000001
03/15/2050,671.36,661.28,658.49,633.37,639.8,,671.5715
03/16/2050,671.38,661.01,657.82,633.64,640.22,,671.548
03/17/2050,671.02,660.64,657.25,634.35,640.72,,671.4925000000001
03/18/2050,670.66,659.87,657.11,635.46,640.83,,671.5000000000001
03/19/2050,670.53,659.25,656.72,635.87,640.83,,671.3259999999999
03/20/2050,670.64,659.23,656.48,635.57,640.95,,671.3684999999999
03/21/2050,671.2,659.17,656.34,635.44,640.79,,671.3785
03/22/2050,671.71,658.66,655.75,635.99,641.14,,671.411
03/23/2050,671.81,659.05,655.22,635.96,641.24,,671.3354999999999
03/24/2050,672.02,659.23,654.96,635.9,641.41,,671.264
03/25/2050,672.02,659.41,654.74,635.98,641.22,,671.1479999999999
03/26/2050,671.79,659.02,654.36,636.14,640.81,,671.0089999999999
03/27/2050,671.57,658.83,654.09,635.68,640.26,,670.911
03/28/2050,671.36,658.89,653.23,635.2,639.97,,671.0075
03/29/2050,671.21,658.66,652.72,635.5,639.81,,671.073
03/30/2050,671.08,658.15,652.69,635.49,639.52,,671.1175000000001
03/31/2050,671.02,657.41,652.44,635.98,639.79,,671.104
04/01/2050,670.57,656.68,651.72,635.76,639.75,,670.992
04/02/2050,670.31,656.01,651.66,635.8,639.17,,670.8415
04/03/2050,670.76,655.74,651.68,635.54,638.77,,670.7665
04/04/2050,671.93,655.88,650.89,634.81,638.58,,670.6655
04/05/2050,672.71,655.65,650.34,634.96,638.14,,670.6000000000001
04/06/2050,673.02,654.64,650.0,635.76,638.15,,670.5204999999999
04/07/2050,673.26,653.91,649.15,636.97,638.28,,670.3755
04/08/2050,673.53,653.0,648.97,638.13,637.98,,670.1655000000001
04/09/2050,673.45,651.79,648.83,638.52,637.77,,670.0449999999998
04/10/2050,673.48,651.44,649.23,638.52,638.67,,669.848
04/11/2050,673.6,651.19,648.62,637.7,638.79,,669.77
04/12/2050,673.97,650.25,648.52,637.47,638.88,,669.6540000000001
04/13/2050,673.65,649.39,648.29,637.08,639.12,,669.6899999999999
04/14/2050,673.35,648.95,647.58,636.87,639.41,,669.6155
04/15/2050,673.1,648.86,647.3,636.44,638.76,,669.5059999999999
04/16/2050,672.85,649.2,647.33,635.54,638.14,,669.3534999999999
04/17/2050,672.8,649.78,647.08,635.01,638.25,,669.269
04/18/2050,672.83,650.05,647.08,634.02,637.88,,669.3354999999999
04/19/2050,673.04,649.52,646.47,634.84,637.52,,669.3175000000001
04/20/2050,672.25,648.79,647.04,634.91,638.03,,669.2475
04/21/2050,671.51,647.77,646.67,637.06,639.03,,669.293
04/22/2050,671.3,647.79,646.42,638.2,639.34,,669.1339999999999
04/23/2050,670.84,648.67,646.79,639.34,638.92,,668.9550000000002
04/24/2050,670.0,649.32,647.03,639.95,638.31,,668.8585
04/25/2050,669.05,649.39,646.97,640.3,637.9,,668.751
04/26/2050,668.45,648.78,647.99,640.45,637.96,,668.7284999999999
04/27/2050,667.47,649.22,648.42,640.72,637.79,,668.5350000000001
04/28/2050,666.8,649.96,648.26,641.03,638.62,,668.329
04/29/2050,666.95,654.21,647.91,641.39,639.25,,668.1155
04/30/2050,666.51,656.52,647.96,641.65,638.94,,667.9665
05/01/2050,665.55,660.69,647.87,641.16,639.25,,667.8665
05/02/2050,665.33,663.31,647.58,640.61,639.2,,667.7274999999998
05/03/2050,664.95,663.92,647.07,640.45,639.22,,667.665
05/04/2050,664.27,664.77,646.69,640.03,639.23,,667.5240000000001
05/05/2050,663.28,665.15,646.7,639.73,639.61,,667.504
05/06/2050,662.32,665.43,646.87,639.12,639.61,,667.4775000000001
05/07/2050,661.58,665.22,647.58,639.3,638.82,,667.3054999999999
05/08/2050,661.48,665.6,647.74,638.83,638.24,,667.1299999999999
05/09/2050,661.15,665.69,647.34,639.2,637.54,,667.0235
05/10/2050,661.27,665.35,646.39,639.98,637.02,,666.8754999999999
05/11/2050,660.78,665.24,646.05,640.42,636.96,,666.8215
05/12/2050,660.21,665.6,645.6,640.72,637.18,,666.7285
05/13/2050,661.2,665.62,645.27,644.51,636.78,,666.7655
05/14/2050,661.86,665.65,644.92,645.45,636.69,,666.9680000000001
05/15/2050,662.38,666.25,645.0,645.6,637.0,,667.3005
05/16/2050,663.95,666.69,644.1,646.11,636.94,,667.3135
05/17/2050,665.11,666.86,644.07,646.63,636.97,,667.3299999999998
05/18/2050,665.14,666.17,643.84,646.69,636.6,,667.3420000000001
05/19/2050,665.44,666.01,643.34,646.37,636.06,,667.3165
05/20/2050,665.18,666.21,643.09,646.95,635.3,,667.1865
05/21/2050,664.69,665.94,643.45,647.8,634.22,,667.006
05/22/2050,665.03,666.29,644.19,647.97,633.29,,666.788
05/23/2050,664.75,666.53,644.69,647.96,632.47,,666.4865000000002
05/24/2050,664.98,666.96,645.44,647.56,632.03,,666.3889999999999
05/25/2050,666.98,667.43,646.33,647.48,632.02,,666.6165
05/26/2050,668.41,666.76,646.37,647.53,632.03,,666.7940000000001
05/27/2050,669.03,666.18,646.33,647.7,631.95,,666.9565
05/28/2050,670.04,666.09,646.21,647.78,630.59,,667.019
05/29/2050,670.76,667.42,646.61,647.25,631.14,,666.9350000000001
05/30/2050,671.63,668.27,646.12,647.37,631.11,,666.6915000000001
05/31/2050,672.09,668.8,644.38,647.76,630.7,,666.4545
06/01/2050,672.19,669.15,643.61,647.68,631.22,,666.2275000000001
06/02/2050,672.17,669.37,643.33,647.31,631.51,,666.0165
06/03/2050,672.27,669.24,642.81,647.56,630.75,,665.8125
06/04/2050,672.23,669.68,642.79,648.1,629.5,,665.7205000000001
06/05/2050,671.98,670.35,642.79,648.39,628.76,,665.492
06/06/2050,671.63,671.14,641.53,647.94,628.36,,665.2645
06/07/2050,671.2,671.27,640.62,647.79,627.82,,664.8915
06/08/2050,670.49,671.1,639.48,647.63,627.62,,664.6935000000001
06/09/2050,669.14,671.15,638.13,647.56,627.74,,664.8145000000001
06/10/2050,668.17,670.77,637.17,647.21,628.79,,664.8435
06/11/2050,666.91,670.91,636.93,646.8,629.77,,664.7295000000001
06/12/2050,665.82,670.54,637.95,645.64,630.1,,664.392
06/13/2050,665.27,670.22,637.31,644.39,630.67,,663.9900000000001
06/14/2050,664.94,669.45,636.24,643.31,630.71,,663.6999999999999
06/15/2050,664.18,668.36,636.37,642.61,630.82,,663.4815
06/16/2050,663.22,667.61,636.18,642.06,631.11,,663.3454999999999
06/17/2050,662.9,666.61,635.69,641.4,630.51,,663.2785
06/18/2050,662.16,665.93,636.07,640.73,630.11,,663.254
06/19/2050,661.79,665.45,636.31,640.23,630.57,,663.0239999999999
06/20/2050,661.61,665.04,636.02,638.99,631.95,,662.809
06/21/2050,661.61,664.61,634.96,637.99,632.99,,662.6
06/22/2050,661.04,663.62,634.15,637.62,633.72,,662.5409999999999
06/23/2050,660.4,663.47,634.02,637.3,634.14,,662.3734999999999
06/24/2050,660.99,662.71,633.96,637.09,633.54,,662.161
06/25/2050,660.79,661.72,634.04,636.98,632.34,,662.0155
06/26/2050,660.69,661.46,634.48,636.3,631.83,,661.8279999999999
06/27/2050,661.58,661.06,634.31,634.54,631.14,,661.629
06/28/2050,662.28,661.15,634.25,634.19,630.73,,661.4375
06/29/2050,662.01,660.92,635.95,633.67,630.34,,661.5559999999999
06/30/2050,661.45,661.17,636.45,632.98,630.28,,661.6095
07/01/2050,660.83,661.32,636.55,633.36,629.71,,662.131
07/02/2050,660.35,660.96,636.71,633.99,628.76,,662.6265
07/03/2050,659.57,660.75,637.15,634.08,628.33,,663.0409999999999
07/04/2050,659.63,661.33,636.85,633.33,628.08,,663.3035
07/05/2050,660.27,661.47,635.98,633.14,627.75,,663.6510000000001
07/06/2050,659.81,663.85,635.08,633.62,628.44,,663.7345000000001
07/07/2050,659.14,665.37,634.95,633.27,629.43,,663.853
07/08/2050,658.62,666.2,634.82,634.06,628.97,,663.9565000000001
07/09/2050,658.14,667.13,634.86,634.46,628.11,,664.0919999999999
07/10/2050,657.38,668.99,635.02,633.75,629.19,,664.0794999999999
07/11/2050,657.25,670.23,634.51,632.33,629.36,,664.0255
07/12/2050,657.68,670.57,632.62,631.41,629.2,,663.8464999999999
07/13/2050,657.06,670.62,632.4,630.98,630.27,,663.647
07/14/2050,656.07,671.15,632.03,630.57,631.05,,663.4135
07/15/2050,655.29,671.06,632.54,630.16,630.98,,663.254
07/16/2050,654.84,670.91,634.31,630.43,630.05,,663.2945000000001
07/17/2050,654.33,670.79,635.45,630.06,629.87,,663.1445
07/18/2050,654.76,670.84,634.83,628.66,629.44,,663.1095
07/19/2050,655.43,670.42,633.98,628.53,629.51,,662.9795
07/20/2050,655.03,670.34,633.36,627.94,630.13,,662.8844999999999
07/21/2050,654.3,670.39,633.08,628.2,630.51,,662.8439999999999
07/22/2050,653.69,670.09,633.12,628.63,630.52,,662.7445
07/23/2050,653.81,670.21,633.63,629.37,632.37,,662.6015
07/24/2050,653.63,670.4,633.98,629.26,634.4,,662.395
07/25/2050,654.99,670.42,633.56,628.75,635.31,,662.1474999999999
07/26/2050,656.21,669.74,632.72,628.49,635.74,,661.9069999999999
07/27/2050,656.62,668.99,632.37,628.35,636.4,,661.7810000000001
07/28/2050,656.6,668.35,632.09,628.04,637.37,,661.8455
07/29/2050,656.24,667.43,631.77,628.64,637.63,,661.7970000000001
07/30/2050,656.27,666.6,632.27,629.32,637.33,,661.6865
07/31/2050,655.94,666.11,632.62,628.54,636.75,,661.425
08/01/2050,656.57,665.92,632.0,627.68,636.16,,661.0465
08/02/2050,657.41,665.59,631.31,627.59,635.72,,660.601
08/03/2050,657.27,665.98,630.95,627.88,635.35,,660.3085000000001
08/04/2050,658.14,666.45,630.57,627.81,635.31,,660.101
08/05/2050,658.14,666.53,630.36,628.21,634.97,,659.8995000000001
08/06/2050,657.91,667.18,630.99,628.53,633.86,,659.6775
08/07/2050,657.59,667.37,631.88,627.95,633.19,,659.4655
08/08/2050,657.87,667.7,631.41,627.3,632.96,,659.2344999999999
08/09/2050,658.14,667.38,630.86,626.89,632.48,,659.0085000000001
08/10/2050,657.76,666.74,630.65,626.61,632.69,,658.8565
08/11/2050,656.69,666.13,630.79,626.35,632.97,,658.8005
08/12/2050,656.22,665.56,631.48,627.11,632.15,,658.848
08/13/2050,655.72,665.01,632.13,627.75,631.19,,658.9705
08/14/2050,655.26,664.62,632.89,627.08,630.69,,658.919
08/15/2050,655.43,664.7,633.58,626.19,630.13,,658.8230000000001
08/16/2050,655.96,664.63,634.01,626.2,629.91,,658.8275000000001
08/17/2050,655.65,664.01,633.95,626.14,629.88,,659.0055000000001
08/18/2050,655.02,663.39,633.8,625.71,630.21,,658.9395
08/19/2050,655.27,663.15,634.29,626.19,629.44,,659.1855
08/20/2050,655.07,662.23,634.42,626.97,628.7,,659.2729999999999
08/21/2050,654.66,661.78,635.25,626.68,628.53,,659.171
08/22/2050,656.13,661.59,635.06,626.91,628.15,,659.222
08/23/2050,657.03,660.92,634.88,628.01,627.81,,659.2719999999999
08/24/2050,656.95,660.06,634.75,628.34,628.33,,659.2305
08/25/2050,656.51,659.32,635.42,628.44,628.43,,659.3565
08/26/2050,656.23,659.03,635.08,628.9,628.12,,659.4605
08/27/2050,655.89,658.56,635.64,629.07,628.02,,659.567
08/28/2050,655.32,659.39,636.13,628.95,628.37,,659.5235
08/29/2050,655.3,660.46,635.3,629.12,628.81,,659.4875
08/30/2050,656.07,660.2,634.94,629.17,628.98,,659.7155
08/31/2050,655.51,660.25,634.86,628.8,629.28,,659.7845
09/01/2050,654.59,660.1,634.92,628.5,629.85,,659.8705
09/02/2050,654.88,659.44,634.77,628.92,629.95,,659.95
09/03/2050,655.04,658.7,635.85,629.47,631.83,,660.0804999999999
09/04/2050,656.5,659.49,637.69,629.48,632.71,,660.4065
09/05/2050,657.52,659.9,637.77,628.65,632.83,,660.7645
09/06/2050,658.49,659.8,636.64,628.44,633.4,,660.9979999999999
09/07/2050,658.62,660.06,636.23,628.22,633.89,,661.341
09/08/2050,658.69,660.24,636.52,628.24,634.17,,661.5699999999999
09/09/2050,660.19,659.76,636.59,628.46,633.59,,662.016
09/10/2050,662.21,659.6,636.86,629.39,633.1,,662.4385
09/11/2050,663.06,659.72,637.34,629.38,632.58,,662.779
09/12/2050,663.82,660.14,636.73,629.03,632.22,,663.2235
09/13/2050,664.44,659.99,635.86,628.57,632.0,,663.4750000000001
09/14/2050,664.41,659.9,635.45,628.52,631.89,,663.8775
09/15/2050,663.74,659.75,635.05,628.92,632.64,,664.045
09/16/2050,663.73,659.28,635.05,629.53,632.16,,664.3370000000001
09/17/2050,663.52,658.8,635.38,630.47,631.22,,664.5505
09/18/2050,663.58,658.76,635.65,629.93,631.05,,664.6490000000001
09/19/2050,663.56,659.43,634.93,629.48,629.66,,664.6695
09/20/2050,664.23,658.84,633.68,628.82,628.93,,664.6764999999999
09/21/2050,663.75,658.2,633.02,628.75,629.01,,664.691
09/22/2050,664.16,658.02,632.72,628.75,629.59,,664.798
09/23/2050,664.13,657.7,632.56,629.22,629.43,,664.8285000000001
09/24/2050,663.97,657.62,632.79,629.81,629.39,,664.8259999999998
09/25/2050,663.6,657.99,632.95,629.4,629.2,,664.7745
09/26/2050,663.64,658.12,632.47,629.14,629.06,,664.8855
09/27/2050,663.72,657.61,631.58,628.9,629.13,,664.9664999999999
09/28/2050,663.28,656.7,631.17,629.29,629.5,,665.0285
09/29/2050,662.72,658.06,630.95,629.16,630.05,,665.191
09/30/2050,662.61,658.75,630.74,629.63,629.62,,665.286
10/01/2050,661.96,659.41,631.74,630.32,629.04,,665.1885
10/02/2050,661.54,659.79,632.19,630.04,628.57,,665.1295000000001
10/03/2050,661.64,660.31,631.57,629.98,628.34,,664.9455
10/04/2050,661.82,660.3,630.71,629.96,628.47,,665.1589999999999
10/05/2050,661.51,659.86,630.35,631.35,628.83,,665.1705
10/06/2050,660.69,659.61,630.24,632.0,629.47,,665.2059999999999
10/07/2050,660.42,659.16,630.23,632.42,628.76,,665.223
10/08/2050,660.3,658.74,630.62,632.96,628.01,,665.2300000000001
10/09/2050,660.59,658.69,631.26,633.17,627.87,,665.5515
10/10/2050,660.5,659.17,630.76,632.68,627.59,,665.655
10/11/2050,660.83,658.87,630.04,632.63,627.73,,665.961
10/12/2050,660.32,659.11,630.02,632.68,628.0,,666.1485
10/13/2050,659.2,659.22,630.11,632.62,628.59,,666.2385
10/14/2050,658.92,663.05,630.09,632.85,628.17,,666.339
10/15/2050,658.48,664.13,630.62,633.3,626.82,,666.417
10/16/2050,658.56,664.71,630.89,632.9,626.2,,666.458
10/17/2050,659.47,665.53,631.23,632.47,625.8,,666.5525
10/18/2050,660.19,665.95,631.5,632.58,626.03,,666.537
10/19/2050,660.05,665.76,631.64,632.24,626.65,,666.5485000000001
10/20/2050,659.59,665.73,631.84,632.07,627.02,,666.5074999999999
10/21/2050,659.27,665.72,632.16,632.77,626.34,,666.4550000000002
10/22/2050,659.23,665.65,632.54,633.03,625.71,,666.5029999999999
10/23/2050,658.82,666.15,633.23,632.87,626.09,,666.6129999999999
10/24/2050,659.69,666.23,632.8,632.8,626.19,,666.9145000000001
10/25/2050,660.25,665.99,632.83,633.29,626.23,,667.3419999999999
10/26/2050,660.12,665.65,632.6,633.83,626.44,,667.6690000000001
10/27/2050,660.17,666.02,632.53,634.47,626.95,,667.8629999999999
10/28/2050,660.59,666.62,633.43,635.16,626.84,,667.8945000000001
10/29/2050,660.32,666.84,633.93,635.73,626.51,,667.9649999999999
10/30/2050,660.17,666.88,634.71,635.76,626.56,,668.0155
10/31/2050,660.42,666.92,634.06,635.91,626.26,,668.2839999999999
11/01/2050,660.9,666.82,634.16,635.87,626.67,,668.496
11/02/2050,659.58,666.05,633.71,635.85,627.0,,668.5875
11/03/2050,658.69,665.82,633.99,635.52,627.74,,669.006
11/04/2050,659.06,666.57,634.41,635.94,627.24,,669.1355
11/05/2050,659.06,666.65,634.85,636.09,628.54,,669.4314999999999
11/06/2050,658.66,667.01,635.34,635.75,629.19,,669.5375
11/07/2050,658.93,667.43,634.82,635.5,629.54,,669.6424999999999
11/08/2050,659.31,666.86,634.9,635.15,629.72,,669.7405000000001
11/09/2050,659.2,666.76,634.6,635.17,629.88,,669.9235
11/10/2050,658.88,666.89,635.11,635.01,630.21,,669.9515
11/11/2050,659.1,666.51,635.05,635.95,629.76,,670.012
11/12/2050,658.89,666.7,635.46,636.54,629.25,,669.9300000000001
11/13/2050,658.92,666.36,635.63,636.9,629.08,,669.927
11/14/2050,659.65,666.6,635.68,636.27,628.74,,669.9135
11/15/2050,659.8,666.37,635.09,636.25,628.48,,669.9785000000002
11/16/2050,659.55,665.94,635.25,636.12,628.87,,670.154
11/17/2050,658.86,665.43,635.33,636.18,629.2,,670.299
11/18/2050,658.95,665.34,635.1,636.57,629.18,,670.3694999999999
11/19/2050,658.59,665.07,635.94,636.71,628.92,,670.3025
11/20/2050,658.62,665.33,636.42,636.78,628.55,,670.3499999999999
11/21/2050,658.75,665.5,636.97,636.19,628.19,,670.366
11/22/2050,659.39,665.05,636.91,635.9,628.2,,670.6005000000001
11/23/2050,658.98,664.79,637.36,636.55,628.59,,670.8405
11/24/2050,658.99,664.78,637.62,637.12,628.59,,670.9775000000001
11/25/2050,659.0,664.57,637.77,637.47,628.31,,671.0265
11/26/2050,659.12,665.05,638.41,637.7,627.34,,671.042
11/27/2050,659.56,665.43,639.15,637.34,627.46,,671.1270000000001
11/28/2050,660.77,665.96,638.77,637.04,627.16,,671.2549999999999
11/29/2050,661.66,665.8,638.37,636.52,627.73,,671.295
11/30/2050,661.47,665.65,638.06,636.65,627.94,,671.282
12/01/2050,661.8,665.7,637.89,637.32,628.11,,671.2544999999999
12/02/2050,661.87,665.62,638.35,637.81,627.39,,671.2695
12/03/2050,661.65,665.6,638.3,637.9,626.0,,671.385
12/04/2050,661.78,665.68,638.51,637.59,625.94,,671.389
12/05/2050,662.19,665.34,638.54,637.48,625.91,,671.4370000000001
12/06/2050,662.56,665.18,637.33,637.38,625.89,,671.4534999999998
12/07/2050,662.13,664.0,636.58,637.5,626.21,,671.5595
12/08/2050,661.24,663.38,636.19,637.69,626.61,,671.6454999999999
12/09/2050,660.44,662.8,635.58,637.96,626.1,,671.69
12/10/2050,660.35,662.37,635.68,637.81,626.21,,671.7270000000001
12/11/2050,660.11,662.03,636.85,638.01,626.6,,671.8154999999999
12/12/2050,660.53,662.97,636.98,637.84,626.54,,671.8124999999999
12/13/2050,661.32,663.18,637.18,637.87,626.73,,671.853
12/14/2050,661.33,663.18,637.22,637.91,627.02,,671.8770000000001
12/15/2050,661.61,663.23,637.12,638.33,627.65,,671.8199999999999
12/16/2050,661.37,663.2,637.37,638.7,627.19,,671.7995
12/17/2050,661.61,663.12,637.4,638.94,627.01,,671.769
12/18/2050,661.9,663.51,637.76,638.74,626.98,,671.694
12/19/2050,662.41,664.32,637.95,638.57,626.82,,671.6385
12/20/2050,662.61,664.53,638.2,638.47,627.17,,671.6614999999999
12/21/2050,662.42,664.59,638.32,638.27,627.4,,671.6565
12/22/2050,662.15,664.33,638.41,638.31,627.7,,671.6949999999999
12/23/2050,662.22,664.33,637.67,638.6,627.66,,671.6310000000001
12/24/2050,661.99,664.14,635.63,639.11,627.28,,671.679
12/25/2050,662.45,664.55,635.54,639.43,627.91,,671.8415
12/26/2050,662.99,664.89,636.1,639.61,627.96,,671.9590000000001
12/27/2050,663.3,664.7,636.41,639.44,627.6,,671.8489999999998
12/28/2050,663.0,664.44,637.01,639.01,627.74,,671.7695000000001
12/29/2050,662.93,663.99,636.98,639.12,627.76,,671.733
12/30/2050,662.85,663.83,636.93,639.24,627.78,,671.7030000000001
12/31/2050,663.32,663.59,637.29,639.4,627.22,,671.647
