dw_date,2020,2021,2022,2023,2024,2025,20-yr avg.
01/31/2050,72.9,26.6,14.0,1.96,0.0,0.0,106.36666666666667
02/01/2050,72.4,26.2,14.0,3.35,0.0,0.0,106.36666666666667
02/02/2050,71.8,26.2,13.6,4.19,0.0,0.0,109.16666666666667
02/03/2050,71.8,26.1,22.5,3.16,0.0,0.0,108.06666666666666
02/04/2050,72.0,25.9,15.1,3.04,0.0,0.0,106.26666666666667
02/05/2050,73.0,24.9,14.6,2.62,0.0,0.0,105.93333333333334
02/06/2050,74.5,26.0,13.9,1.93,0.0,0.0,105.39999999999999
02/07/2050,67.5,25.7,14.3,2.09,0.0,0.0,104.76666666666667
02/08/2050,68.0,26.6,14.8,3.14,0.0,0.0,106.26666666666667
02/09/2050,70.4,25.7,13.3,3.7,0.0,0.0,100.23333333333333
02/10/2050,71.5,24.0,13.1,2.19,0.0,0.0,100.8
02/11/2050,72.8,29.5,13.1,2.04,0.0,0.0,101.06666666666666
02/12/2050,77.8,28.7,12.6,1.63,0.0,0.0,104.83333333333333
02/13/2050,81.4,26.4,12.4,1.17,0.0,0.0,108.43333333333334
02/14/2050,73.9,25.1,12.3,1.5,0.0,0.0,105.26666666666667
02/15/2050,72.8,27.2,12.2,1.98,0.0,0.0,103.36666666666667
02/16/2050,72.6,25.6,12.1,1.73,0.0,0.0,102.5
02/17/2050,72.7,25.4,12.2,1.59,0.0,0.0,102.63333333333333
02/18/2050,72.2,27.0,12.2,1.3,0.0,0.0,97.96666666666665
02/19/2050,74.0,27.1,12.1,1.15,0.0,0.0,90.63333333333333
02/20/2050,70.8,26.1,12.1,1.46,0.0,0.0,89.16666666666667
02/21/2050,70.9,25.9,11.9,1.48,0.0,0.0,86.43333333333334
02/22/2050,68.2,25.7,11.9,1.71,0.0,0.0,86.96666666666665
02/23/2050,69.5,25.4,11.6,1.89,0.0,0.0,88.46666666666665
02/24/2050,70.6,25.4,11.9,1.38,0.0,,88.0
02/25/2050,69.6,24.0,11.7,0.98,0.0,,84.63333333333334
02/26/2050,69.4,25.1,11.8,1.45,0.0,,81.60000000000001
02/27/2050,69.7,24.9,12.0,2.04,0.0,,80.2
02/28/2050,64.0,25.0,12.0,1.99,0.0,,79.46666666666667
02/29/2050,66.9,,,,0.0,,48.0
03/01/2050,67.8,23.3,11.9,1.69,0.0,,80.60000000000001
03/02/2050,69.1,23.8,11.8,2.14,0.0,,80.16666666666667
03/03/2050,68.0,23.5,11.8,2.35,0.0,,77.53333333333333
03/04/2050,68.9,23.4,11.6,1.47,0.0,,78.36666666666666
03/05/2050,60.0,23.6,11.7,1.15,0.0,,77.5
03/06/2050,52.3,23.0,11.7,1.71,0.0,,75.16666666666667
03/07/2050,49.7,23.1,11.0,1.4,0.0,,74.56666666666666
03/08/2050,48.6,22.2,10.9,0.75,0.0,,74.03333333333333
03/09/2050,49.9,23.0,11.1,0.86,0.0,,74.2
03/10/2050,49.9,22.9,11.3,0.64,0.0,,73.2
03/11/2050,48.8,22.0,11.6,0.72,0.0,,72.63333333333334
03/12/2050,48.0,22.2,11.9,0.55,0.0,,71.56666666666666
03/13/2050,46.6,21.8,13.3,0.15,0.0,,72.43333333333334
03/14/2050,46.6,23.3,18.9,0.12,0.0,,72.5
03/15/2050,46.2,21.8,23.4,0.12,0.0,,70.76666666666667
03/16/2050,46.2,21.3,25.2,0.14,0.0,,69.93333333333334
03/17/2050,45.5,21.4,27.3,0.95,0.0,,70.63333333333334
03/18/2050,45.6,19.7,28.2,2.17,0.0,,70.13333333333334
03/19/2050,45.9,20.4,27.8,2.61,0.0,,69.8
03/20/2050,44.8,21.6,27.2,1.56,0.0,,66.0
03/21/2050,46.2,21.6,29.9,1.66,0.0,,56.13333333333333
03/22/2050,50.5,21.7,32.2,1.8,0.0,,52.20000000000001
03/23/2050,48.2,23.7,32.3,1.42,0.0,,51.26666666666667
03/24/2050,46.3,23.0,32.8,1.23,0.0,,50.29999999999999
03/25/2050,44.9,25.3,33.3,0.78,0.0,,49.833333333333336
03/26/2050,43.9,26.4,32.6,0.33,0.0,,48.166666666666664
03/27/2050,42.9,28.9,31.5,0.13,0.0,,47.96666666666667
03/28/2050,42.3,27.2,30.3,0.11,0.0,,131.33333333333334
03/29/2050,40.1,27.6,29.1,0.1,0.0,,70.73333333333333
03/30/2050,40.9,28.5,29.8,0.07,0.0,,51.1
03/31/2050,40.5,27.4,29.1,0.07,0.0,,48.96666666666666
04/01/2050,39.6,27.7,28.6,0.06,0.0,,48.93333333333334
04/02/2050,40.5,28.2,30.8,0.07,0.0,,49.333333333333336
04/03/2050,42.1,29.4,31.5,0.05,0.0,,50.96666666666667
04/04/2050,55.4,30.3,33.7,0.02,0.0,,47.833333333333336
04/05/2050,58.3,30.9,34.9,0.0,0.0,,47.73333333333333
04/06/2050,46.9,30.1,33.8,0.0,0.0,,48.666666666666664
04/07/2050,44.1,30.5,33.0,0.02,0.0,,50.56666666666666
04/08/2050,43.0,29.5,32.8,0.06,0.0,,48.96666666666667
04/09/2050,42.9,29.0,33.1,0.06,0.0,,47.4
04/10/2050,45.1,26.4,32.4,0.13,0.0,,47.13333333333333
04/11/2050,43.7,26.4,33.1,0.1,0.0,,47.23333333333333
04/12/2050,42.8,26.1,34.2,0.07,0.0,,48.23333333333333
04/13/2050,40.0,28.2,34.7,0.03,0.0,,48.73333333333333
04/14/2050,40.5,28.3,31.5,0.01,0.0,,47.73333333333333
04/15/2050,41.8,28.2,31.8,0.0,0.0,,46.699999999999996
04/16/2050,42.2,30.3,32.7,0.0,0.0,,46.13333333333333
04/17/2050,43.0,29.0,33.1,0.0,0.0,,46.23333333333333
04/18/2050,43.0,28.3,31.7,0.0,0.0,,49.9
04/19/2050,43.7,27.7,31.6,0.0,0.0,,60.0
04/20/2050,42.5,26.9,32.3,0.0,0.0,,62.63333333333333
04/21/2050,42.2,25.1,31.2,0.21,0.0,,62.56666666666666
04/22/2050,43.1,26.3,29.6,0.29,0.0,,63.166666666666664
04/23/2050,42.3,29.0,28.6,14.3,0.0,,64.06666666666666
04/24/2050,41.3,29.2,28.0,6.88,0.0,,66.76666666666667
04/25/2050,39.2,26.9,28.8,4.77,0.0,,72.56666666666666
04/26/2050,38.7,26.3,30.4,2.45,0.0,,68.46666666666667
04/27/2050,38.2,26.4,30.6,1.19,0.0,,65.8
04/28/2050,41.8,54.2,29.2,0.3,0.0,,64.66666666666667
04/29/2050,41.1,329.0,28.9,0.08,0.0,,64.60000000000001
04/30/2050,38.1,84.2,28.8,0.04,0.0,,62.96666666666667
05/01/2050,36.0,1020.0,26.8,0.03,0.0,,63.96666666666667
05/02/2050,34.0,425.0,27.4,0.0,0.0,,59.800000000000004
05/03/2050,33.1,71.5,26.0,0.0,0.0,,62.53333333333333
05/04/2050,33.0,63.1,25.3,0.0,0.0,,152.66666666666666
05/05/2050,32.0,51.6,41.2,0.0,0.0,,155.0
05/06/2050,32.0,46.1,31.8,0.0,0.0,,82.26666666666667
05/07/2050,33.2,43.6,26.4,0.0,0.0,,74.7
05/08/2050,33.1,40.5,22.9,0.0,0.0,,74.16666666666667
05/09/2050,33.9,39.0,21.3,0.0,0.0,,72.43333333333334
05/10/2050,34.0,37.0,19.4,2.91,0.0,,70.26666666666667
05/11/2050,33.0,54.1,19.6,0.29,0.0,,68.36666666666666
05/12/2050,35.9,54.7,18.7,0.04,0.0,,67.66666666666667
05/13/2050,35.6,41.7,18.5,48.0,0.0,,68.63333333333334
05/14/2050,51.0,38.4,17.9,6.54,0.0,,67.93333333333334
05/15/2050,40.4,42.0,17.3,3.36,0.0,,70.13333333333334
05/16/2050,62.6,50.1,16.2,7.03,0.0,,73.3
05/17/2050,40.9,53.2,15.5,7.27,0.0,,72.73333333333333
05/18/2050,36.4,40.2,15.1,1.4,0.0,,73.3
05/19/2050,34.9,39.2,14.4,0.24,0.0,,83.26666666666667
05/20/2050,34.1,37.4,15.5,251.0,0.0,,101.26666666666667
05/21/2050,36.5,35.7,17.3,17.8,0.0,,74.73333333333333
05/22/2050,34.3,35.0,23.4,10.9,0.0,,72.10000000000001
05/23/2050,33.4,34.2,24.9,7.95,0.0,,65.26666666666667
05/24/2050,34.9,34.5,22.8,6.78,0.0,,52.56666666666666
05/25/2050,63.1,33.5,26.1,6.05,0.0,,49.166666666666664
05/26/2050,78.7,32.3,27.4,5.51,0.0,,47.800000000000004
05/27/2050,44.8,31.5,23.0,5.64,0.0,,46.96666666666667
05/28/2050,38.5,31.0,20.8,5.33,0.0,,47.63333333333333
05/29/2050,37.9,33.1,18.3,5.05,0.0,,46.166666666666664
05/30/2050,37.1,32.9,16.4,5.88,0.0,,45.4
05/31/2050,37.0,31.1,15.0,6.87,0.0,,46.6
06/01/2050,41.5,35.5,14.4,4.96,0.0,,45.56666666666666
06/02/2050,52.3,31.6,14.9,4.07,0.0,,45.333333333333336
06/03/2050,45.3,43.3,15.0,8.03,0.0,,45.46666666666666
06/04/2050,42.5,54.8,15.1,7.17,0.0,,50.0
06/05/2050,41.8,39.0,15.1,5.77,0.0,,49.699999999999996
06/06/2050,42.4,33.6,15.2,5.73,0.0,,60.36666666666667
06/07/2050,41.6,32.1,14.5,4.1,0.0,,63.96666666666667
06/08/2050,40.5,30.6,14.8,3.27,0.0,,63.9
06/09/2050,39.6,30.1,15.0,2.76,0.0,,63.23333333333333
06/10/2050,37.8,28.8,14.8,2.2,0.0,,73.39999999999999
06/11/2050,38.2,27.5,14.5,1.37,0.0,,77.03333333333333
06/12/2050,37.9,26.0,13.4,0.87,0.0,,63.63333333333333
06/13/2050,37.2,24.1,13.1,0.54,0.0,,60.0
06/14/2050,35.5,22.9,12.6,0.22,0.0,,56.79999999999999
06/15/2050,33.4,21.9,12.6,0.12,0.0,,51.23333333333333
06/16/2050,32.0,21.6,13.2,0.07,0.0,,49.866666666666674
06/17/2050,31.8,21.3,13.2,0.01,0.0,,50.833333333333336
06/18/2050,32.5,22.1,13.3,0.0,0.0,,56.833333333333336
06/19/2050,34.0,22.5,13.5,0.0,0.0,,51.70000000000001
06/20/2050,35.2,22.6,13.3,0.0,0.0,,49.6
06/21/2050,35.0,23.4,12.7,0.0,0.0,,48.43333333333334
06/22/2050,35.0,24.1,12.8,0.0,0.0,,46.93333333333334
06/23/2050,36.6,23.4,13.1,0.0,0.0,,45.699999999999996
06/24/2050,36.3,22.5,13.1,0.0,0.0,,45.199999999999996
06/25/2050,34.5,21.6,12.8,0.0,0.0,,45.56666666666666
06/26/2050,34.9,21.1,13.2,0.0,0.0,,97.2
06/27/2050,36.0,21.6,13.2,0.0,0.0,,104.06666666666666
06/28/2050,35.0,22.4,14.9,0.0,0.0,,53.03333333333334
06/29/2050,34.1,26.5,17.5,0.0,0.0,,60.333333333333336
06/30/2050,33.6,27.5,18.3,0.0,0.0,,153.33333333333334
07/01/2050,32.9,26.9,16.1,0.0,0.0,,121.63333333333333
07/02/2050,32.2,24.6,15.3,0.0,0.0,,104.33333333333333
07/03/2050,31.8,22.3,14.7,0.0,0.0,,107.96666666666665
07/04/2050,31.8,22.1,14.4,0.0,0.0,,104.33333333333333
07/05/2050,31.6,57.3,13.8,0.0,0.0,,99.53333333333335
07/06/2050,31.5,68.6,13.8,0.0,0.0,,95.06666666666666
07/07/2050,31.1,49.3,13.5,0.0,0.0,,89.43333333333334
07/08/2050,30.7,37.4,13.2,0.0,0.0,,83.39999999999999
07/09/2050,30.2,39.9,13.1,0.0,0.0,,74.10000000000001
07/10/2050,30.3,46.4,12.7,0.0,0.0,,62.1
07/11/2050,30.3,42.4,12.4,0.0,0.0,,55.5
07/12/2050,30.6,39.4,12.4,0.0,0.0,,48.43333333333334
07/13/2050,30.5,38.3,12.3,0.0,0.0,,46.0
07/14/2050,30.2,37.7,13.1,0.0,0.0,,44.6
07/15/2050,30.4,37.5,25.7,0.0,0.0,,43.76666666666667
07/16/2050,30.3,36.6,13.7,0.0,0.0,,42.666666666666664
07/17/2050,30.4,36.3,12.3,0.0,0.0,,42.03333333333333
07/18/2050,30.6,36.0,12.2,0.0,0.0,,41.166666666666664
07/19/2050,30.6,35.8,12.0,0.0,0.0,,40.733333333333334
07/20/2050,30.2,36.5,11.9,0.0,0.0,,40.53333333333333
07/21/2050,30.5,36.3,11.8,0.0,0.0,,37.8
07/22/2050,30.2,37.3,11.9,0.0,0.0,,37.724999999999994
07/23/2050,30.4,38.6,11.7,0.0,0.0,,37.275000000000006
07/24/2050,30.2,37.2,11.5,0.0,0.0,,37.3
07/25/2050,28.2,35.4,11.5,0.0,0.0,,37.15
07/26/2050,32.0,34.8,11.4,0.0,0.0,,37.025
07/27/2050,33.0,34.3,11.4,0.0,0.0,,37.125
07/28/2050,31.2,33.3,11.3,0.0,0.0,,37.1
07/29/2050,30.3,32.0,11.2,0.0,0.0,,37.025
07/30/2050,30.0,30.5,11.2,0.0,0.0,,36.875
07/31/2050,29.8,28.0,11.2,0.0,0.0,,36.849999999999994
08/01/2050,33.7,26.6,11.1,0.0,0.0,,37.625
08/02/2050,30.7,37.4,11.1,0.0,0.0,,37.275000000000006
08/03/2050,31.2,39.1,11.0,0.0,0.0,,36.85
08/04/2050,32.7,34.0,11.0,0.0,0.0,,36.2
08/05/2050,30.5,64.1,11.0,0.0,0.0,,36.0
08/06/2050,29.7,39.6,11.0,0.0,0.0,,35.900000000000006
08/07/2050,29.9,33.6,11.2,0.0,0.0,,49.925
08/08/2050,30.0,30.6,11.3,0.0,0.0,,42.825
08/09/2050,29.9,28.9,11.4,0.0,0.0,,38.25
08/10/2050,29.6,26.9,11.5,0.0,0.0,,37.4
08/11/2050,29.7,25.5,11.6,0.0,0.0,,51.05
08/12/2050,29.7,24.5,12.1,0.0,0.0,,45.375
08/13/2050,29.8,24.1,12.2,0.0,0.0,,106.875
08/14/2050,29.8,23.5,11.8,0.0,0.0,,52.125
08/15/2050,30.0,23.5,17.7,0.0,0.0,,42.325
08/16/2050,29.9,23.5,18.8,0.0,0.0,,40.6
08/17/2050,29.9,23.7,15.6,0.0,0.0,,39.2
08/18/2050,30.8,23.7,14.3,0.0,0.0,,38.099999999999994
08/19/2050,30.9,23.0,13.4,0.0,0.0,,37.675
08/20/2050,30.0,22.5,12.9,0.0,0.0,,36.949999999999996
08/21/2050,30.5,22.0,13.2,0.0,0.0,,36.575
08/22/2050,31.8,22.1,13.5,0.0,0.0,,35.95
08/23/2050,32.7,22.1,15.8,0.0,0.0,,35.574999999999996
08/24/2050,32.2,22.0,17.0,0.0,0.0,,35.650000000000006
08/25/2050,32.1,21.9,20.5,0.0,0.0,,35.5
08/26/2050,31.6,23.2,18.4,0.0,0.0,,35.300000000000004
08/27/2050,31.6,25.2,16.6,0.0,0.0,,35.15
08/28/2050,31.7,26.9,15.9,0.0,0.0,,34.775
08/29/2050,31.6,28.1,15.3,0.0,0.0,,34.35
08/30/2050,31.3,27.0,16.4,0.0,0.0,,34.525
08/31/2050,31.4,27.0,27.0,0.0,0.0,,34.425
09/01/2050,32.0,26.1,17.8,0.0,0.0,,34.375
09/02/2050,33.1,25.8,16.9,0.0,0.0,,34.25
09/03/2050,33.3,26.6,18.0,0.0,0.0,,36.075
09/04/2050,37.0,26.6,21.0,0.0,402.0,,39.574999999999996
09/05/2050,40.2,26.2,20.9,0.0,20.3,,36.55
09/06/2050,37.4,26.4,14.7,0.0,1.29,,35.725
09/07/2050,36.9,29.9,12.3,0.0,0.0,,38.625
09/08/2050,35.8,30.7,21.7,0.0,0.0,,38.1
09/09/2050,37.2,28.9,18.4,0.0,0.0,,201.4
09/10/2050,40.4,28.0,12.1,0.0,0.0,,222.525
09/11/2050,39.2,27.9,11.3,0.0,0.0,,121.4
09/12/2050,37.9,28.2,10.5,0.0,0.0,,72.425
09/13/2050,37.1,29.1,10.0,0.0,0.0,,65.72500000000001
09/14/2050,35.1,29.3,9.61,0.0,0.0,,62.625
09/15/2050,33.3,28.8,9.14,0.0,0.0,,79.14999999999999
09/16/2050,33.0,28.1,8.73,0.0,0.0,,146.05
09/17/2050,35.8,27.8,8.41,0.0,0.0,,154.0
09/18/2050,33.7,27.7,8.04,0.0,0.0,,121.375
09/19/2050,32.2,27.2,7.67,0.0,0.0,,95.175
09/20/2050,31.5,25.9,7.22,0.0,0.0,,80.725
09/21/2050,33.4,24.8,6.92,0.0,0.0,,72.475
09/22/2050,40.5,22.8,6.48,0.0,0.0,,1052.2
09/23/2050,40.9,21.8,5.98,0.0,0.0,,331.6
09/24/2050,40.0,20.8,5.56,0.0,0.0,,205.075
09/25/2050,39.1,20.5,5.25,0.0,0.0,,165.25
09/26/2050,38.9,20.2,4.83,0.0,0.0,,136.07500000000002
09/27/2050,38.2,19.6,4.25,0.0,0.0,,117.35
09/28/2050,35.0,19.5,3.62,0.0,0.0,,103.575
09/29/2050,34.8,38.6,2.87,0.0,0.0,,97.7
09/30/2050,34.4,27.8,2.37,0.0,0.0,,117.86666666666667
10/01/2050,34.7,29.2,2.07,0.0,0.0,,102.96666666666665
10/02/2050,34.8,28.0,1.63,0.0,0.0,,95.56666666666666
10/03/2050,35.1,25.4,1.32,0.0,0.0,,92.60000000000001
10/04/2050,34.9,23.6,0.74,0.0,0.0,,88.8
10/05/2050,34.6,22.6,0.27,0.0,0.0,,85.89999999999999
10/06/2050,34.6,21.3,0.15,0.0,0.0,,83.16666666666667
10/07/2050,35.1,20.2,0.13,0.0,0.0,,81.23333333333333
10/08/2050,34.9,19.6,0.11,0.0,0.0,,81.0
10/09/2050,34.8,18.8,0.09,0.0,0.0,,132.4
10/10/2050,34.6,18.3,0.03,0.0,0.0,,127.76666666666667
10/11/2050,34.2,17.7,0.0,0.0,0.0,,94.06666666666666
10/12/2050,33.3,17.8,0.0,0.0,0.0,,90.73333333333333
10/13/2050,33.6,22.7,0.0,0.0,0.0,,89.39999999999999
10/14/2050,33.7,31.9,0.0,0.0,0.0,,87.66666666666667
10/15/2050,32.4,25.5,0.0,0.0,0.0,,88.46666666666665
10/16/2050,31.0,21.5,0.0,0.0,0.0,,98.23333333333333
10/17/2050,33.8,20.2,0.0,0.0,0.0,,90.76666666666667
10/18/2050,35.9,18.1,1.25,0.0,0.0,,113.56666666666666
10/19/2050,37.0,17.8,0.25,0.0,0.0,,138.93333333333334
10/20/2050,38.2,18.1,0.13,0.0,0.0,,103.26666666666665
10/21/2050,39.4,18.3,0.18,0.0,0.0,,105.86666666666667
10/22/2050,39.0,18.0,0.22,0.0,0.0,,102.33333333333333
10/23/2050,37.2,17.2,0.12,0.0,0.0,,104.93333333333334
10/24/2050,37.2,17.3,0.12,0.0,0.0,,110.86666666666666
10/25/2050,37.7,17.7,0.03,0.0,0.0,,127.36666666666667
10/26/2050,38.0,17.3,0.0,0.0,0.0,,113.06666666666666
10/27/2050,40.1,19.1,0.0,0.0,0.0,,107.73333333333335
10/28/2050,41.7,16.0,0.0,0.0,0.0,,104.66666666666667
10/29/2050,40.2,15.8,0.0,0.0,0.0,,102.33333333333333
10/30/2050,38.6,15.2,0.02,0.0,0.0,,99.93333333333334
10/31/2050,36.9,15.0,0.04,0.0,0.0,,97.46666666666665
11/01/2050,34.5,15.1,0.05,0.0,0.0,,97.0
11/02/2050,33.6,15.1,0.13,0.0,0.0,,94.36666666666667
11/03/2050,32.6,17.4,0.15,0.0,0.0,,93.56666666666666
11/04/2050,32.0,22.2,0.16,0.0,0.0,,93.56666666666666
11/05/2050,32.6,22.9,0.13,0.0,0.0,,93.39999999999999
11/06/2050,33.2,24.6,0.15,0.0,0.0,,93.66666666666667
11/07/2050,34.2,26.7,0.12,0.0,0.0,,92.56666666666666
11/08/2050,34.6,26.1,0.21,0.0,0.0,,91.2
11/09/2050,34.8,26.2,0.19,0.0,0.0,,158.8
11/10/2050,35.5,26.1,0.15,0.0,0.0,,102.03333333333332
11/11/2050,35.2,25.3,0.14,0.0,0.0,,94.8
11/12/2050,35.5,24.9,0.34,0.0,0.0,,94.23333333333333
11/13/2050,35.7,25.0,0.28,0.0,0.0,,94.66666666666667
11/14/2050,36.4,25.2,0.14,0.0,0.0,,89.60000000000001
11/15/2050,33.9,25.5,0.14,0.0,0.0,,89.66666666666667
11/16/2050,33.7,26.1,0.4,0.0,0.0,,89.16666666666667
11/17/2050,33.4,26.2,0.44,0.0,0.0,,88.56666666666666
11/18/2050,33.8,24.8,0.47,0.0,0.0,,87.39999999999999
11/19/2050,34.1,24.9,0.67,0.0,0.0,,88.13333333333333
11/20/2050,34.3,25.3,1.42,0.0,0.0,,88.0
11/21/2050,34.3,26.2,2.84,0.0,0.0,,88.60000000000001
11/22/2050,34.4,26.5,4.46,0.0,0.0,,88.69999999999999
11/23/2050,33.1,26.1,3.99,0.0,0.0,,89.36666666666667
11/24/2050,34.4,26.4,4.24,0.0,0.0,,89.23333333333333
11/25/2050,35.2,25.9,4.08,0.0,0.0,,87.39999999999999
11/26/2050,36.3,26.3,7.81,0.0,0.0,,88.13333333333333
11/27/2050,35.7,30.5,2.84,0.0,0.0,,85.60000000000001
11/28/2050,56.2,31.7,1.06,0.0,0.0,,87.33333333333333
11/29/2050,51.2,30.5,0.4,0.0,0.0,,87.2
11/30/2050,39.6,29.9,0.13,0.0,0.0,,87.73333333333333
12/01/2050,33.5,30.3,0.11,0.0,0.0,,88.5
12/02/2050,31.9,30.3,0.08,0.0,0.0,,87.43333333333334
12/03/2050,31.5,30.0,0.14,0.0,0.0,,86.0
12/04/2050,31.1,30.1,0.81,0.0,0.0,,85.66666666666667
12/05/2050,30.9,30.0,0.39,0.0,0.0,,86.03333333333332
12/06/2050,31.0,29.0,0.74,0.0,0.0,,86.43333333333334
12/07/2050,30.9,27.6,1.45,0.0,0.0,,96.33333333333333
12/08/2050,30.5,26.4,1.43,0.0,0.0,,124.7
12/09/2050,30.3,26.6,2.05,0.0,0.0,,99.3
12/10/2050,30.2,26.4,2.22,0.0,0.0,,92.3
12/11/2050,30.7,23.9,1.65,0.0,0.0,,91.73333333333333
12/12/2050,30.0,22.7,2.21,0.0,0.0,,92.96666666666665
12/13/2050,29.9,21.6,2.62,0.0,0.0,,93.89999999999999
12/14/2050,29.5,21.9,2.39,0.0,0.0,,93.8
12/15/2050,29.6,21.7,2.23,0.0,0.0,,92.46666666666665
12/16/2050,30.6,21.1,2.52,0.0,0.0,,92.93333333333332
12/17/2050,30.6,20.7,2.74,0.0,0.0,,94.53333333333335
12/18/2050,30.9,19.6,2.52,0.0,0.0,,92.60000000000001
12/19/2050,31.1,20.1,3.19,0.0,0.0,,92.60000000000001
12/20/2050,31.6,19.7,4.02,0.0,0.0,,93.73333333333333
12/21/2050,31.3,19.4,3.58,0.0,0.0,,93.7
12/22/2050,31.4,18.9,3.93,0.0,0.0,,92.60000000000001
12/23/2050,31.8,18.6,3.35,0.0,0.0,,91.36666666666667
12/24/2050,31.4,18.3,2.51,0.0,0.0,,91.26666666666667
12/25/2050,30.9,18.1,2.21,0.0,0.0,,90.5
12/26/2050,30.7,18.1,2.55,0.0,0.0,,92.5
12/27/2050,30.7,18.1,2.77,0.0,0.0,,96.33333333333333
12/28/2050,29.8,18.2,2.88,0.0,0.0,,95.03333333333335
12/29/2050,30.5,18.1,2.99,0.0,0.0,,93.76666666666667
12/30/2050,31.5,17.8,2.83,0.0,0.0,,94.06666666666666
12/31/2050,37.1,17.1,2.76,0.0,0.0,,93.43333333333332
