dw_date,2020,2021,2022,2023,2024,2025,20-yr avg.
05/23/2050,95.7,89.8,95.6,76.4,57.8,,94.43499999999999
05/24/2050,95.7,89.9,95.5,76.4,57.8,,94.5
05/25/2050,96.2,90.1,95.7,76.4,57.7,,94.5157894736842
05/26/2050,96.6,90.2,95.6,76.3,57.7,,94.82000000000001
05/27/2050,96.8,90.2,95.5,76.3,57.6,,94.85
05/28/2050,96.9,90.3,95.4,76.2,57.5,,94.87
05/29/2050,96.9,90.4,95.4,76.2,57.6,,94.89000000000001
05/30/2050,97.3,90.6,95.2,76.1,57.6,,94.88499999999999
05/31/2050,97.6,91.0,95.2,76.1,57.7,,94.865
06/01/2050,97.7,91.2,95.1,76.0,57.7,,94.85999999999999
06/02/2050,97.8,91.3,95.1,76.0,57.7,,94.83
06/03/2050,98.0,91.5,95.0,76.0,57.6,,94.82000000000001
06/04/2050,98.1,91.7,95.0,75.9,57.6,,94.795
06/05/2050,98.1,92.2,94.9,75.9,57.5,,94.78
06/06/2050,98.2,92.5,94.8,75.9,57.5,,94.75000000000001
06/07/2050,98.2,92.7,94.7,75.9,57.5,,94.715
06/08/2050,98.2,92.9,94.6,75.9,57.4,,94.68
06/09/2050,98.2,93.0,94.5,75.9,57.4,,94.66
06/10/2050,98.2,93.1,94.4,75.8,57.3,,94.66499999999999
06/11/2050,98.2,93.2,94.4,75.7,57.3,,94.64
06/12/2050,98.1,93.3,94.3,75.7,57.3,,94.61499999999998
06/13/2050,98.1,93.3,94.2,75.7,57.3,,94.595
06/14/2050,98.0,93.3,94.0,75.6,57.2,,94.565
06/15/2050,97.9,93.4,93.9,75.5,57.2,,94.525
06/16/2050,97.9,93.4,93.8,75.5,57.1,,94.53
06/17/2050,97.8,93.4,93.8,75.4,57.0,,94.5
06/18/2050,97.8,93.4,93.7,75.4,57.0,,94.48
06/19/2050,97.7,93.4,93.6,75.3,56.9,,94.43499999999999
06/20/2050,97.7,93.4,93.5,75.3,57.0,,94.36499999999998
06/21/2050,97.6,93.3,93.4,75.2,57.0,,94.33500000000001
06/22/2050,97.6,93.3,93.3,75.1,57.0,,94.315
06/23/2050,97.6,93.3,93.2,75.0,56.9,,94.28
06/24/2050,97.6,93.2,93.1,74.9,56.9,,94.25
06/25/2050,97.5,93.2,93.0,74.9,56.8,,93.89999999999998
06/26/2050,97.5,93.1,92.9,74.8,56.7,,94.175
06/27/2050,97.5,93.1,92.9,74.7,56.7,,94.14
06/28/2050,97.4,93.1,92.9,74.6,56.6,,94.11
06/29/2050,97.4,93.1,92.8,74.5,56.5,,94.07499999999999
06/30/2050,97.4,93.1,92.8,74.4,56.5,,94.03999999999999
07/01/2050,97.3,93.1,92.7,74.3,56.4,,94.07
07/02/2050,97.3,93.1,92.6,74.2,56.3,,94.045
07/03/2050,97.2,93.1,92.5,74.1,56.2,,94.0
07/04/2050,97.2,93.1,92.3,74.1,56.1,,93.96000000000001
07/05/2050,97.1,93.2,92.3,73.9,56.0,,93.94500000000001
07/06/2050,97.1,93.6,92.2,73.9,56.0,,93.91000000000001
07/07/2050,97.0,93.7,92.1,73.8,55.9,,93.88
07/08/2050,97.0,94.0,92.0,73.7,55.9,,93.85499999999999
07/09/2050,96.9,94.2,91.9,73.6,55.8,,93.83500000000001
07/10/2050,96.8,94.4,91.8,73.5,55.7,,93.81500000000001
07/11/2050,96.8,94.5,91.8,73.4,55.7,,93.785
07/12/2050,96.7,94.6,91.7,73.3,55.6,,93.75500000000001
07/13/2050,96.6,94.7,91.6,73.2,55.6,,93.715
07/14/2050,96.6,94.7,91.5,73.1,55.6,,93.68
07/15/2050,96.5,94.7,91.4,73.0,55.5,,93.645
07/16/2050,96.4,94.7,91.3,72.9,55.4,,93.64
07/17/2050,96.3,94.7,91.2,72.8,55.3,,93.61000000000001
07/18/2050,96.2,94.7,91.1,72.7,55.3,,93.59
07/19/2050,96.2,94.7,91.0,72.6,55.2,,93.56
07/20/2050,96.1,94.7,90.9,72.5,55.1,,93.535
07/21/2050,96.0,94.7,90.8,72.4,55.1,,93.49499999999999
07/22/2050,95.9,94.7,90.7,72.3,55.0,,93.45
07/23/2050,95.9,94.8,90.6,72.3,55.1,,93.405
07/24/2050,95.8,94.8,90.4,72.2,55.5,,93.36
07/25/2050,95.7,94.7,90.4,72.1,56.9,,93.33
07/26/2050,95.6,94.7,90.2,72.0,57.3,,93.295
07/27/2050,95.5,94.7,90.1,71.9,57.5,,93.24999999999999
07/28/2050,95.5,94.6,90.0,71.8,57.6,,93.2
07/29/2050,95.4,94.6,89.9,71.7,57.7,,93.155
07/30/2050,95.3,94.6,89.8,71.6,57.7,,93.10000000000001
07/31/2050,95.2,94.5,89.7,71.5,57.7,,93.075
08/01/2050,95.3,94.5,89.6,71.4,57.7,,93.035
08/02/2050,95.2,95.0,89.5,71.3,57.7,,92.97999999999999
08/03/2050,95.2,95.4,89.4,71.2,57.7,,92.93499999999999
08/04/2050,95.2,95.4,89.2,71.1,57.7,,92.9
08/05/2050,95.1,95.4,89.2,71.0,57.6,,92.845
08/06/2050,95.1,95.5,89.1,70.9,57.6,,92.78999999999999
08/07/2050,95.0,95.5,89.0,70.8,57.5,,92.755
08/08/2050,94.9,95.4,88.9,70.6,57.5,,92.70500000000001
08/09/2050,94.8,95.4,88.8,70.5,57.5,,92.645
08/10/2050,94.7,95.3,88.7,70.4,57.4,,92.61999999999999
08/11/2050,94.6,95.2,88.6,70.2,57.4,,92.56499999999998
08/12/2050,94.6,95.2,88.5,70.1,57.3,,92.52000000000001
08/13/2050,94.5,95.1,88.4,70.0,57.2,,92.485
08/14/2050,94.4,95.1,88.3,69.9,57.2,,92.425
08/15/2050,94.3,95.1,88.2,69.8,57.1,,92.37
08/16/2050,94.2,95.0,88.1,69.7,57.0,,91.89473684210526
08/17/2050,94.2,95.0,88.0,69.6,57.0,,91.84736842105262
08/18/2050,94.1,94.9,87.9,69.5,56.9,,91.78421052631579
08/19/2050,94.1,94.9,87.8,69.4,56.9,,91.7421052631579
08/20/2050,93.9,94.9,87.7,69.3,56.8,,92.105
08/21/2050,93.9,94.8,87.6,69.2,56.7,,92.03500000000001
08/22/2050,93.9,94.8,87.5,69.1,56.6,,91.975
08/23/2050,93.9,94.8,87.5,69.0,56.6,,91.905
08/24/2050,93.8,94.7,87.5,68.9,56.5,,91.85999999999999
08/25/2050,93.7,94.6,87.4,68.8,56.4,,91.80999999999999
08/26/2050,93.6,94.6,87.3,68.7,56.3,,91.755
08/27/2050,93.6,94.5,87.3,68.6,56.3,,91.74999999999999
08/28/2050,93.5,94.5,87.2,68.5,56.2,,91.71000000000001
08/29/2050,93.4,94.5,87.1,68.3,56.2,,91.655
08/30/2050,93.3,94.4,87.0,68.2,56.1,,91.61500000000002
08/31/2050,93.2,94.4,87.0,68.1,56.0,,91.58
09/01/2050,93.1,94.3,87.0,68.0,56.0,,91.60499999999999
09/02/2050,93.0,94.3,86.9,68.0,55.9,,91.53999999999999
09/03/2050,93.0,94.2,86.9,67.8,55.9,,91.5
09/04/2050,93.3,94.2,87.0,67.7,55.9,,91.45500000000001
09/05/2050,93.5,94.1,87.0,67.6,55.9,,91.405
09/06/2050,93.4,94.1,86.9,67.5,55.9,,91.36500000000001
09/07/2050,93.4,94.0,86.8,67.4,55.9,,91.315
09/08/2050,93.3,94.0,86.8,67.3,55.8,,91.01052631578948
09/09/2050,93.4,93.9,86.7,67.2,55.8,,91.48999999999998
09/10/2050,93.5,93.8,86.6,67.1,55.8,,91.525
09/11/2050,93.6,93.8,86.6,67.1,55.7,,91.545
09/12/2050,93.6,93.7,86.5,67.0,55.7,,91.535
09/13/2050,93.6,93.6,86.4,66.9,55.6,,91.505
09/14/2050,93.5,93.6,86.3,66.8,55.6,,91.475
09/15/2050,93.5,93.5,86.2,66.7,55.6,,91.40499999999999
09/16/2050,93.4,93.5,86.2,66.6,55.5,,91.39
09/17/2050,93.4,93.4,86.1,66.5,55.5,,91.39000000000001
09/18/2050,93.4,93.4,86.0,66.4,55.4,,91.385
09/19/2050,93.4,93.3,85.9,66.3,55.4,,91.375
09/20/2050,93.3,93.3,85.9,66.2,55.3,,91.345
09/21/2050,93.2,93.2,85.8,66.1,55.3,,91.325
09/22/2050,93.2,93.1,85.7,66.0,55.2,,91.355
09/23/2050,93.2,93.0,85.6,65.9,55.2,,91.37000000000002
09/24/2050,93.1,92.9,85.5,65.8,55.1,,91.33500000000001
09/25/2050,93.1,92.9,85.5,65.7,55.0,,91.315
09/26/2050,93.0,92.8,85.4,65.6,55.0,,91.315
09/27/2050,93.0,92.7,85.3,65.6,54.9,,91.29999999999998
09/28/2050,92.9,92.7,85.1,65.5,54.8,,91.275
09/29/2050,92.8,93.5,85.0,65.4,54.7,,91.295
09/30/2050,92.7,93.7,85.0,65.3,54.7,,91.25999999999999
10/01/2050,92.7,93.7,84.9,65.2,54.6,,91.245
10/02/2050,92.6,93.7,84.8,65.1,54.5,,91.215
10/03/2050,92.5,93.7,84.7,65.0,54.5,,91.19000000000001
10/04/2050,92.5,93.7,84.6,65.0,54.4,,91.18
10/05/2050,92.4,93.7,84.5,65.0,54.3,,91.17999999999999
10/06/2050,92.4,93.7,84.4,65.0,54.3,,91.17
10/07/2050,92.3,93.7,84.4,64.9,54.2,,91.13500000000002
10/08/2050,92.3,93.7,84.3,64.8,54.1,,91.13000000000001
10/09/2050,92.3,93.6,84.2,64.6,54.1,,91.135
10/10/2050,92.2,93.6,84.1,64.5,54.0,,91.17999999999999
10/11/2050,92.2,93.6,84.0,64.5,53.9,,91.2
10/12/2050,92.1,93.5,83.9,64.4,53.9,,91.23500000000001
10/13/2050,92.1,93.6,83.8,64.3,53.8,,91.265
10/14/2050,92.0,98.3,83.7,64.2,53.7,,91.315
10/15/2050,92.0,99.3,83.6,64.1,53.6,,91.31500000000001
10/16/2050,91.9,99.5,83.5,64.0,53.5,,91.33000000000001
10/17/2050,91.8,99.6,83.4,63.9,53.5,,91.34
10/18/2050,91.8,99.7,83.3,63.8,53.4,,91.32000000000001
10/19/2050,91.7,99.7,83.2,63.7,53.3,,91.29499999999999
10/20/2050,91.7,99.7,83.2,63.7,53.2,,91.26500000000001
10/21/2050,91.6,99.8,83.1,63.6,53.2,,91.23
10/22/2050,91.6,99.8,83.0,63.5,53.1,,91.23499999999999
10/23/2050,91.5,99.8,82.9,63.5,53.0,,91.245
10/24/2050,91.5,99.9,82.8,63.5,52.9,,91.27499999999999
10/25/2050,91.4,99.9,82.8,63.4,52.9,,91.49
10/26/2050,91.3,99.9,82.7,63.5,52.8,,91.905
10/27/2050,91.3,100.0,82.6,63.5,52.7,,91.93500000000002
10/28/2050,91.2,100.0,82.6,63.5,52.7,,91.94
10/29/2050,91.1,99.9,82.6,63.5,52.6,,91.91499999999999
10/30/2050,91.0,99.9,82.5,63.4,52.5,,92.17999999999998
10/31/2050,90.9,99.9,82.4,63.3,52.5,,92.52999999999999
11/01/2050,90.9,99.8,82.4,63.2,52.4,,92.57
11/02/2050,90.8,99.8,82.3,63.1,52.4,,92.56
11/03/2050,90.8,99.9,82.3,63.1,52.4,,92.53999999999999
11/04/2050,90.7,100.0,82.2,63.0,52.3,,92.53
11/05/2050,90.6,100.0,82.2,63.0,52.4,,92.54999999999998
11/06/2050,90.6,100.0,82.1,62.9,52.4,,92.56500000000001
11/07/2050,90.6,100.0,82.1,62.8,52.4,,92.56000000000002
11/08/2050,90.5,100.0,82.0,62.8,52.4,,92.55
11/09/2050,90.5,100.0,82.0,62.8,52.4,,92.56500000000001
11/10/2050,90.5,100.0,81.9,62.8,52.3,,92.53999999999999
11/11/2050,90.5,100.0,81.9,62.8,52.3,,92.535
11/12/2050,90.4,100.0,81.8,62.7,52.3,,92.53
11/13/2050,90.4,100.0,81.7,62.7,52.2,,92.51
11/14/2050,90.4,100.0,81.6,62.7,52.2,,92.48499999999999
11/15/2050,90.3,100.0,81.5,62.6,52.1,,92.495
11/16/2050,90.3,100.0,81.4,62.6,52.0,,92.465
11/17/2050,90.2,100.0,81.3,62.5,52.0,,92.43499999999999
11/18/2050,90.2,100.0,81.2,62.5,52.0,,92.41499999999999
11/19/2050,90.1,100.0,81.2,62.4,52.0,,92.4
11/20/2050,90.1,100.0,81.2,62.4,52.0,,92.395
11/21/2050,90.1,100.0,81.1,62.3,51.9,,92.395
11/22/2050,90.0,100.0,81.1,62.2,51.8,,92.41
11/23/2050,90.0,100.0,81.1,62.2,51.8,,92.41
11/24/2050,90.0,100.0,81.0,62.1,51.7,,92.405
11/25/2050,89.9,100.0,81.0,62.0,51.7,,92.39000000000001
11/26/2050,89.9,99.9,81.1,62.0,51.6,,92.39500000000001
11/27/2050,89.9,100.0,81.1,61.9,51.6,,92.375
11/28/2050,89.9,100.0,81.0,61.8,51.5,,92.36
11/29/2050,90.0,100.0,81.0,61.8,51.4,,92.345
11/30/2050,89.9,99.9,80.9,61.8,51.4,,92.365
12/01/2050,89.8,99.9,80.9,61.7,51.3,,92.345
12/02/2050,89.8,99.9,80.9,61.7,51.3,,92.33500000000001
12/03/2050,89.7,99.9,80.8,61.6,51.2,,92.34
12/04/2050,89.7,99.9,80.8,61.6,51.2,,92.345
12/05/2050,89.6,99.9,80.8,61.5,51.2,,92.33000000000001
12/06/2050,89.6,99.9,80.7,61.5,51.1,,92.325
12/07/2050,89.5,99.8,80.7,61.4,51.1,,92.30499999999999
12/08/2050,89.5,99.8,80.7,61.4,51.1,,92.29999999999998
12/09/2050,89.5,99.8,80.7,61.3,51.0,,92.28999999999999
12/10/2050,89.4,99.8,80.6,61.3,51.0,,92.28
12/11/2050,89.4,99.8,80.6,61.2,50.9,,92.28
12/12/2050,89.4,99.7,80.5,61.1,50.9,,92.25500000000001
12/13/2050,89.4,99.6,80.5,61.1,50.8,,91.83684210526317
12/14/2050,89.3,99.6,80.5,61.0,50.8,,92.24
12/15/2050,89.2,99.6,80.5,61.0,50.8,,92.235
12/16/2050,89.2,99.6,80.4,61.0,50.8,,92.235
12/17/2050,89.2,99.6,80.3,61.0,50.8,,92.225
12/18/2050,89.1,99.7,80.2,60.9,50.7,,92.2
12/19/2050,89.1,99.7,80.3,60.8,50.7,,92.21
12/20/2050,89.1,99.6,80.3,60.8,50.6,,92.215
12/21/2050,89.1,99.6,80.2,60.8,50.6,,92.205
12/22/2050,89.1,99.6,80.2,60.8,50.5,,92.21
12/23/2050,89.0,99.5,80.1,60.7,50.5,,92.2
12/24/2050,89.0,99.5,80.0,60.7,50.5,,92.205
12/25/2050,89.0,99.5,79.9,60.7,50.4,,92.2
12/26/2050,88.9,99.5,79.9,60.6,50.4,,92.185
12/27/2050,88.9,99.5,79.8,60.6,50.4,,92.17999999999999
12/28/2050,88.9,99.5,79.8,60.5,50.3,,92.165
12/29/2050,88.8,99.5,79.7,60.5,50.3,,92.16499999999999
12/30/2050,88.9,99.5,79.7,60.4,50.2,,92.155
12/31/2050,89.0,99.5,79.7,60.4,50.2,,92.15
