dw_date,2020,2021,2022,2023,2024,2025,20-yr avg.
04/01/2050,72.8,36.8,21.8,5.3,2.9,,62.56
04/02/2050,72.7,36.6,21.6,5.3,2.9,,62.575
04/03/2050,72.6,36.5,21.5,5.3,2.9,,61.01052631578946
04/04/2050,72.7,36.3,21.4,5.3,2.9,,62.60999999999999
04/05/2050,72.7,36.2,21.3,5.3,2.9,,62.6
04/06/2050,72.6,36.1,21.2,5.3,2.9,,62.585
04/07/2050,72.6,36.0,21.0,5.2,2.9,,62.725
04/08/2050,72.5,35.9,20.9,5.2,2.9,,62.77499999999999
04/09/2050,72.5,35.7,20.8,5.2,2.9,,62.785000000000004
04/10/2050,72.4,35.3,20.7,5.2,2.9,,62.795
04/11/2050,72.3,35.5,20.6,5.2,2.8,,62.775
04/12/2050,72.3,35.3,20.5,5.2,2.8,,62.749999999999986
04/13/2050,72.2,35.2,20.3,5.2,2.8,,62.73
04/14/2050,72.1,35.1,20.2,5.2,2.8,,62.69000000000001
04/15/2050,72.0,35.0,20.1,5.2,2.8,,62.654999999999994
04/16/2050,71.9,34.8,20.0,5.1,2.8,,62.754999999999995
04/17/2050,71.8,34.7,19.9,5.1,2.8,,62.90999999999999
04/18/2050,71.7,34.6,19.9,5.1,2.8,,62.98
04/19/2050,71.7,34.4,19.8,5.1,2.8,,63.01500000000001
04/20/2050,71.6,34.3,19.7,5.1,2.8,,63.06
04/21/2050,71.5,34.1,19.6,5.1,2.8,,63.07000000000001
04/22/2050,71.4,34.0,19.5,5.1,2.8,,63.085000000000015
04/23/2050,71.4,33.9,19.4,5.2,2.8,,63.065
04/24/2050,71.2,33.8,19.3,5.2,2.8,,63.06500000000001
04/25/2050,71.2,33.7,19.3,5.1,2.8,,63.07499999999999
04/26/2050,71.0,33.5,19.2,5.1,2.8,,63.065
04/27/2050,70.9,33.4,19.1,5.2,2.7,,63.029999999999994
04/28/2050,70.9,33.3,19.0,5.1,2.8,,62.995000000000005
04/29/2050,70.8,33.4,18.9,5.1,2.8,,62.955000000000005
04/30/2050,70.7,33.4,18.9,5.2,2.8,,62.919999999999995
05/01/2050,70.6,33.5,18.8,5.2,2.7,,62.955
05/02/2050,70.4,34.3,18.7,5.1,2.7,,62.94000000000001
05/03/2050,70.3,34.9,18.6,5.1,2.7,,62.955
05/04/2050,70.1,35.1,18.6,5.1,2.7,,62.96
05/05/2050,70.0,35.1,18.6,5.1,2.7,,62.97500000000001
05/06/2050,69.8,35.2,18.5,5.1,2.7,,62.9421052631579
05/07/2050,69.6,35.2,18.4,5.1,2.7,,63.030000000000015
05/08/2050,69.3,35.2,18.4,5.1,2.7,,63.02
05/09/2050,69.2,35.2,18.3,5.1,2.7,,63.044999999999995
05/10/2050,69.0,35.2,18.2,5.1,2.7,,63.07000000000001
05/11/2050,68.9,35.2,18.1,5.1,2.7,,63.10000000000001
05/12/2050,68.8,35.4,18.0,5.1,2.7,,63.105000000000004
05/13/2050,68.6,35.4,17.9,5.2,2.7,,63.07499999999999
05/14/2050,68.6,35.4,17.9,5.2,2.7,,63.25999999999999
05/15/2050,68.4,35.4,17.8,5.2,2.7,,63.419999999999995
05/16/2050,68.6,35.4,17.7,5.2,2.7,,63.49000000000001
05/17/2050,68.5,35.4,17.6,5.3,2.6,,63.54
05/18/2050,68.4,35.4,17.5,5.3,2.6,,63.68000000000001
05/19/2050,68.3,35.5,17.4,5.3,2.6,,63.80500000000001
05/20/2050,68.2,35.5,17.3,5.3,2.6,,64.04500000000002
05/21/2050,68.2,35.5,17.2,5.3,2.6,,64.11499999999998
05/22/2050,68.1,35.5,17.1,5.3,2.6,,64.15
05/23/2050,67.9,35.5,17.0,5.3,2.6,,64.18
05/24/2050,67.9,35.4,16.9,5.3,2.6,,64.475
05/25/2050,68.1,35.5,16.9,5.3,2.6,,65.465
05/26/2050,68.2,35.4,16.8,5.3,2.6,,66.02000000000001
05/27/2050,68.1,35.4,16.8,5.3,2.6,,66.22000000000001
05/28/2050,68.2,35.4,16.7,5.3,2.6,,66.41
05/29/2050,68.2,35.4,16.6,5.3,2.6,,67.27
05/30/2050,68.1,35.5,16.6,5.3,2.5,,67.73499999999999
05/31/2050,68.0,35.5,16.5,5.3,2.5,,67.9
06/01/2050,68.2,35.5,16.4,5.3,2.5,,67.94500000000001
06/02/2050,68.1,35.5,16.3,5.3,2.5,,67.965
06/03/2050,68.1,35.5,16.2,5.3,2.5,,67.99500000000002
06/04/2050,68.0,35.6,16.1,5.3,2.5,,68.00500000000001
06/05/2050,67.9,35.6,16.0,5.3,2.5,,68.015
06/06/2050,67.9,35.6,15.9,5.3,2.5,,68.005
06/07/2050,67.8,35.6,15.8,5.3,2.5,,67.975
06/08/2050,67.7,35.6,15.7,5.3,2.5,,67.95
06/09/2050,67.6,35.6,15.6,5.4,2.5,,67.92
06/10/2050,67.5,35.5,15.5,5.3,2.5,,67.88
06/11/2050,67.4,35.5,15.4,5.3,2.5,,67.84
06/12/2050,67.3,35.5,15.3,5.3,2.4,,67.81500000000001
06/13/2050,67.2,35.5,15.2,5.3,2.4,,67.76500000000001
06/14/2050,67.1,35.5,15.1,5.3,2.4,,67.705
06/15/2050,66.9,35.4,15.0,5.3,2.4,,67.65
06/16/2050,66.8,35.3,14.9,5.3,2.4,,67.585
06/17/2050,66.6,35.2,14.8,5.3,2.4,,67.57
06/18/2050,66.4,35.1,14.7,5.3,2.4,,67.55999999999999
06/19/2050,66.2,35.0,14.6,5.3,2.4,,67.50999999999999
06/20/2050,66.0,34.8,14.5,5.3,2.4,,67.55499999999999
06/21/2050,65.8,34.7,14.4,5.3,2.4,,67.505
06/22/2050,65.7,34.6,14.3,5.2,2.4,,67.53
06/23/2050,65.6,34.5,14.2,5.2,2.4,,67.49
06/24/2050,65.4,34.4,14.1,5.2,2.4,,67.42999999999999
06/25/2050,65.2,34.3,14.0,5.2,2.4,,67.39
06/26/2050,65.0,34.1,13.9,5.2,2.3,,67.345
06/27/2050,64.9,34.0,13.8,5.2,2.3,,67.28999999999999
06/28/2050,64.7,34.0,13.7,5.1,2.3,,67.24499999999999
06/29/2050,64.6,34.0,13.7,5.1,2.3,,67.41
06/30/2050,64.4,34.0,13.6,5.1,2.3,,67.345
07/01/2050,64.3,34.0,13.5,5.1,2.3,,67.47
07/02/2050,64.1,34.0,13.4,5.1,2.3,,67.72
07/03/2050,63.9,33.9,13.3,5.1,2.3,,68.01
07/04/2050,63.8,33.8,13.2,5.1,2.3,,67.98499999999999
07/05/2050,63.6,33.8,13.1,5.0,2.3,,67.94999999999999
07/06/2050,63.4,34.4,13.0,5.0,2.2,,67.965
07/07/2050,63.2,34.6,12.9,5.0,2.2,,67.93
07/08/2050,63.1,34.6,12.8,5.0,2.2,,67.89000000000001
07/09/2050,62.8,34.7,12.7,5.0,2.2,,67.85999999999999
07/10/2050,62.7,34.8,12.6,5.0,2.2,,67.82000000000002
07/11/2050,62.5,34.8,12.5,5.0,2.2,,67.785
07/12/2050,62.3,34.9,12.4,5.0,2.2,,67.735
07/13/2050,62.1,34.9,12.3,4.9,2.3,,67.66
07/14/2050,61.9,34.9,12.2,4.9,2.2,,67.60499999999999
07/15/2050,61.7,34.9,12.1,4.9,2.2,,67.53999999999999
07/16/2050,61.4,34.9,12.0,4.9,2.2,,67.47500000000001
07/17/2050,61.3,34.9,11.9,4.9,2.2,,67.39500000000001
07/18/2050,61.1,34.8,11.9,4.9,2.2,,67.315
07/19/2050,60.9,34.8,11.8,4.8,2.2,,67.23999999999998
07/20/2050,60.7,34.8,11.7,4.8,2.2,,67.16499999999999
07/21/2050,60.5,34.8,11.6,4.8,2.2,,67.13
07/22/2050,60.3,34.8,11.5,4.8,2.2,,67.13000000000001
07/23/2050,60.1,34.7,11.4,4.8,2.2,,67.03
07/24/2050,60.0,34.7,11.3,4.8,3.3,,66.94000000000003
07/25/2050,59.8,34.7,11.2,4.8,3.6,,66.85499999999999
07/26/2050,59.7,34.6,11.1,4.7,3.6,,66.73999999999998
07/27/2050,59.6,34.6,11.0,4.8,3.6,,66.635
07/28/2050,59.4,34.5,10.9,4.8,3.6,,66.55000000000001
07/29/2050,59.3,34.5,10.8,4.8,3.7,,66.45499999999998
07/30/2050,59.1,34.4,10.7,4.7,3.7,,66.355
07/31/2050,58.9,34.4,10.6,4.7,3.6,,66.27
08/01/2050,58.9,34.3,10.5,4.7,3.6,,66.15
08/02/2050,58.8,34.3,10.4,4.7,3.6,,66.04499999999999
08/03/2050,58.7,34.3,10.3,4.7,3.6,,65.93499999999999
08/04/2050,58.6,34.2,10.2,4.7,3.6,,65.84
08/05/2050,58.4,34.2,10.2,4.7,3.6,,65.73499999999999
08/06/2050,58.2,34.2,10.1,4.6,3.6,,65.615
08/07/2050,58.1,34.1,10.0,4.6,3.6,,65.55
08/08/2050,57.9,34.1,9.9,4.6,3.6,,65.45
08/09/2050,57.7,34.0,9.8,4.6,3.6,,65.35000000000001
08/10/2050,57.5,34.0,9.7,4.6,3.5,,65.24499999999999
08/11/2050,57.4,33.9,9.6,4.6,3.5,,65.22
08/12/2050,57.2,33.9,9.5,4.5,3.5,,65.115
08/13/2050,57.1,33.8,9.5,4.5,3.5,,65.03999999999999
08/14/2050,56.9,33.8,9.4,4.5,3.5,,64.95000000000002
08/15/2050,56.7,33.7,9.3,4.5,3.5,,64.85
08/16/2050,56.6,33.6,9.2,4.5,3.5,,64.765
08/17/2050,56.4,33.5,9.1,4.5,3.5,,64.66499999999999
08/18/2050,56.2,33.5,9.0,4.5,3.4,,64.61000000000001
08/19/2050,56.1,33.4,9.0,4.4,3.4,,64.525
08/20/2050,55.9,33.3,8.9,4.4,3.4,,64.425
08/21/2050,55.7,33.2,8.8,4.4,3.4,,64.36500000000001
08/22/2050,55.6,33.1,8.7,4.4,3.4,,64.26
08/23/2050,55.4,33.0,8.7,4.4,3.4,,64.16499999999999
08/24/2050,55.3,32.9,8.6,4.4,3.4,,64.08
08/25/2050,55.1,32.8,8.5,4.4,3.4,,63.975
08/26/2050,54.9,32.7,8.4,4.4,3.3,,63.864999999999995
08/27/2050,54.7,32.6,8.3,4.4,3.3,,63.815
08/28/2050,54.6,32.5,8.3,4.4,3.3,,63.75999999999999
08/29/2050,54.4,32.4,8.2,4.4,3.3,,63.67
08/30/2050,54.2,32.3,8.1,4.4,3.3,,63.58
08/31/2050,54.1,32.2,8.0,4.4,3.3,,63.499999999999986
09/01/2050,53.9,32.1,8.0,4.4,3.3,,63.475
09/02/2050,53.8,31.9,7.9,4.3,3.3,,63.379999999999995
09/03/2050,53.6,31.8,7.9,4.3,3.3,,63.31
09/04/2050,53.5,31.7,7.9,4.3,3.3,,63.23499999999999
09/05/2050,53.4,31.5,7.9,4.3,3.3,,63.14000000000001
09/06/2050,53.3,31.4,7.9,4.3,3.3,,63.135000000000005
09/07/2050,53.2,31.3,7.9,4.3,3.3,,63.175
09/08/2050,53.0,31.2,7.9,4.3,3.3,,63.275
09/09/2050,52.9,31.0,7.9,4.3,3.3,,63.39
09/10/2050,52.8,30.9,7.9,4.3,3.3,,63.459999999999994
09/11/2050,52.6,30.8,7.9,4.2,3.2,,63.44499999999998
09/12/2050,52.4,30.6,7.9,4.2,3.2,,63.44000000000001
09/13/2050,52.3,30.5,7.8,4.2,3.2,,63.39000000000001
09/14/2050,52.2,30.4,7.8,4.2,3.2,,63.345000000000006
09/15/2050,52.1,30.2,7.8,4.2,3.2,,63.294999999999995
09/16/2050,52.0,30.1,7.8,4.2,3.2,,63.25
09/17/2050,51.9,30.0,7.8,4.2,3.2,,63.265
09/18/2050,51.8,29.9,7.7,4.2,3.2,,63.27
09/19/2050,51.7,29.8,7.7,4.1,3.2,,63.254999999999995
09/20/2050,51.6,29.7,7.7,4.1,3.2,,63.22499999999999
09/21/2050,51.5,29.6,7.7,4.1,3.2,,63.205
09/22/2050,51.4,29.5,7.7,4.1,3.1,,63.460000000000015
09/23/2050,51.3,29.4,7.6,4.1,3.1,,63.514999999999986
09/24/2050,51.2,29.4,7.6,4.1,3.1,,63.499999999999986
09/25/2050,51.1,29.3,7.6,4.1,3.1,,63.464999999999996
09/26/2050,51.0,29.2,7.6,4.1,3.1,,63.460000000000015
09/27/2050,50.9,29.1,7.6,4.1,3.1,,63.42999999999999
09/28/2050,50.8,29.0,7.5,4.0,3.1,,63.40999999999999
09/29/2050,50.7,29.1,7.5,4.0,3.1,,63.36500000000001
09/30/2050,50.5,29.0,7.5,4.0,3.1,,63.33
10/01/2050,50.4,29.1,7.5,4.0,3.0,,63.28000000000001
10/02/2050,50.3,29.0,7.5,4.0,3.0,,63.225
10/03/2050,50.2,29.0,7.4,4.0,3.0,,63.19000000000001
10/04/2050,50.1,29.0,7.4,4.0,3.0,,63.15500000000001
10/05/2050,50.0,28.9,7.4,4.0,3.0,,63.11500000000001
10/06/2050,49.9,28.9,7.4,4.0,3.0,,63.06999999999999
10/07/2050,49.8,28.9,7.4,4.0,3.0,,63.02
10/08/2050,49.7,28.8,7.4,4.0,3.0,,62.955
10/09/2050,49.6,28.8,7.3,3.9,3.0,,62.90999999999999
10/10/2050,49.5,28.7,7.3,3.9,3.0,,62.90500000000001
10/11/2050,49.3,28.7,7.3,3.9,2.9,,62.92500000000001
10/12/2050,49.2,28.7,7.3,3.9,2.9,,62.879999999999995
10/13/2050,49.1,28.6,7.3,3.9,2.9,,62.89
10/14/2050,48.9,28.7,7.3,3.9,2.9,,62.895
10/15/2050,48.8,28.7,7.2,3.9,2.9,,62.875000000000014
10/16/2050,48.7,28.8,7.2,3.9,2.9,,62.839999999999996
10/17/2050,48.5,28.7,7.2,3.9,2.9,,62.84499999999999
10/18/2050,48.3,28.7,7.2,3.8,2.9,,62.86500000000001
10/19/2050,48.2,28.7,7.2,3.8,2.9,,62.839999999999996
10/20/2050,48.1,28.7,7.2,3.8,2.9,,62.830000000000005
10/21/2050,47.9,28.6,7.2,3.8,2.8,,62.82499999999999
10/22/2050,47.8,28.6,7.1,3.8,2.8,,62.825
10/23/2050,47.6,28.6,7.1,3.8,2.8,,62.835
10/24/2050,47.5,28.5,7.1,3.8,2.8,,63.235
10/25/2050,47.3,28.5,7.1,3.8,2.8,,63.370000000000005
10/26/2050,47.2,28.5,7.1,3.8,2.8,,63.39
10/27/2050,47.1,28.5,7.1,3.8,2.8,,63.38499999999999
10/28/2050,46.8,28.5,7.1,3.8,2.8,,63.36
10/29/2050,46.7,28.4,7.0,3.8,2.8,,63.345000000000006
10/30/2050,46.6,28.4,7.0,3.8,2.8,,63.335
10/31/2050,46.5,28.3,7.0,3.7,2.8,,63.31999999999999
11/01/2050,46.4,28.3,7.0,3.7,2.8,,63.30499999999999
11/02/2050,46.3,28.2,7.0,3.7,2.8,,63.294999999999995
11/03/2050,46.2,28.1,7.0,3.7,2.8,,63.26500000000001
11/04/2050,46.1,28.1,7.0,3.7,2.8,,63.335
11/05/2050,46.0,28.0,6.9,3.7,2.9,,63.410000000000004
11/06/2050,45.9,28.0,6.9,3.7,2.9,,63.46999999999999
11/07/2050,45.8,27.9,6.9,3.7,2.9,,63.56
11/08/2050,45.6,27.9,6.9,3.7,2.9,,63.61500000000001
11/09/2050,45.5,27.8,6.9,3.7,2.9,,63.64
11/10/2050,45.4,27.8,6.9,3.7,2.9,,63.629999999999995
11/11/2050,45.3,27.7,6.9,3.7,2.9,,63.625
11/12/2050,45.2,27.7,6.9,3.7,2.9,,63.61500000000001
11/13/2050,45.1,27.6,6.8,3.7,2.9,,63.60999999999999
11/14/2050,45.0,27.5,6.8,3.7,2.9,,63.57500000000001
11/15/2050,44.9,27.5,6.8,3.7,2.9,,63.589999999999996
11/16/2050,44.7,27.4,6.8,3.7,2.9,,63.7
11/17/2050,44.6,27.4,6.8,3.7,2.9,,63.735000000000014
11/18/2050,44.4,27.3,6.7,3.6,2.9,,63.735
11/19/2050,44.3,27.2,6.7,3.6,2.9,,63.72500000000001
11/20/2050,44.2,27.2,6.7,3.6,2.9,,63.749999999999986
11/21/2050,44.1,27.1,6.7,3.6,2.9,,63.76000000000001
11/22/2050,44.0,27.1,6.7,3.6,2.9,,63.754999999999995
11/23/2050,43.9,27.0,6.7,3.6,2.9,,63.735000000000014
11/24/2050,43.7,26.9,6.7,3.6,2.9,,63.725
11/25/2050,43.7,26.9,6.7,3.6,2.9,,63.704999999999984
11/26/2050,43.5,26.9,6.7,3.6,2.8,,63.685
11/27/2050,43.5,26.9,6.7,3.6,2.8,,63.67999999999999
11/28/2050,43.5,26.8,6.7,3.6,2.8,,63.654999999999994
11/29/2050,43.6,26.8,6.7,3.5,2.8,,63.665
11/30/2050,43.5,26.7,6.7,3.5,2.8,,63.66000000000001
12/01/2050,43.4,26.6,6.7,3.5,2.8,,63.639999999999986
12/02/2050,43.3,26.6,6.6,3.5,2.8,,63.620000000000005
12/03/2050,43.3,26.6,6.6,3.5,2.8,,63.625
12/04/2050,43.2,26.5,6.6,3.5,2.8,,63.61999999999999
12/05/2050,43.1,26.5,6.6,3.5,2.8,,63.605
12/06/2050,43.1,26.5,6.6,3.5,2.8,,63.57000000000001
12/07/2050,43.0,26.4,6.6,3.5,2.8,,63.56500000000001
12/08/2050,43.0,26.4,6.6,3.5,2.8,,63.55999999999999
12/09/2050,42.9,26.4,6.6,3.5,2.8,,63.54
12/10/2050,42.8,26.4,6.6,3.5,2.8,,63.485
12/11/2050,42.8,26.4,6.6,3.5,2.8,,63.464999999999996
12/12/2050,42.7,26.3,6.5,3.5,2.8,,63.45000000000001
12/13/2050,42.7,26.3,6.5,3.4,2.8,,63.415
12/14/2050,42.6,26.2,6.5,3.4,2.8,,63.39
12/15/2050,42.5,26.2,6.5,3.4,2.7,,63.35
12/16/2050,42.5,26.2,6.5,3.4,2.7,,63.30499999999999
12/17/2050,42.4,26.2,6.5,3.4,2.7,,63.285000000000004
12/18/2050,42.3,26.2,6.5,3.4,2.7,,63.24499999999999
12/19/2050,42.3,26.2,6.5,3.4,2.7,,63.210000000000015
12/20/2050,42.3,26.1,6.5,3.4,2.7,,63.18000000000001
12/21/2050,42.2,26.1,6.4,3.4,2.7,,63.15
12/22/2050,42.1,26.1,6.4,3.4,2.7,,63.114999999999995
12/23/2050,42.1,26.1,6.5,3.4,2.7,,63.06500000000001
12/24/2050,42.0,26.1,6.4,3.4,2.7,,63.029999999999994
12/25/2050,42.0,26.0,6.4,3.4,2.7,,63.0
12/26/2050,41.9,26.0,6.4,3.4,2.7,,62.959999999999994
12/27/2050,41.8,26.0,6.4,3.4,2.7,,62.970000000000006
12/28/2050,41.8,26.0,6.3,3.4,2.7,,62.95000000000001
12/29/2050,41.8,25.9,6.3,3.4,2.7,,62.92499999999999
12/30/2050,41.7,25.9,6.3,3.4,2.7,,62.89
12/31/2050,41.7,25.9,6.3,3.4,2.7,,62.86
